molecule,smiles,qed,sas,logp,tpsa,validity,unique,novelty
<rdkit.Chem.rdchem.Mol object at 0x7ef9c698e030>,CC1C(=O)OC2OCOC3C(=O)C=CC4(C)C(C)CCC1C234,0.6410632369843046,5.571767923335818,2.056,61.83000000000001,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c698e110>,CCCCCC(CCC)COC(=O)c1ccc2c(c1)C(=O)c1ccccc1C2=O,0.350422040426068,2.6743524202079385,5.615400000000006,60.440000000000005,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c698e0a0>,C=Cc1ccc(OCCCCCCC)cc1,0.5756228162055695,1.7359441275222451,4.678800000000004,9.23,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c698e180>,C=CCC1OC(C)(C)OC1(CC)CC=CCC,0.6450045133620104,4.361412733860424,4.219100000000004,18.46,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c698e1f0>,O=C1C2=C(CCCC2)C(=O)c2ccccc21,0.6621995974888346,2.185429411803181,2.9362000000000013,34.14,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c698e260>,C=CC(=O)OCC(=C)C(=O)OCC(C)(O)COC(=O)C=C,0.37095639745310754,3.5777962018410383,0.29519999999999974,99.13000000000001,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c698e2d0>,CCCCCCCCCCCCCCOC(=O)C=Cc1ccccc1,0.19549493036288204,1.9307195185791706,6.944100000000008,26.3,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c698e340>,Cc1ccc(C(=O)c2ccco2)c(C)c1,0.6969956297801572,1.8486737781445761,3.1274400000000018,30.21,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c698e3b0>,Cc1ccc2cc(C3(CC(=O)O)COC3)ccc2c1,0.9180887528046991,2.3827238346711077,2.8909200000000004,46.53,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c698e420>,CCCCOC(=O)Oc1c2ccccc2cc2ccccc12,0.2830145056862268,2.01182479949445,5.308500000000004,35.53,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c698e490>,O=CCC1CC2(OCCO2)c2ccccc21,0.711748303907162,3.975066892146132,1.9625000000000001,35.53,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c698e500>,COc1cc(C=CC(=O)O)cc(C(=O)O)c1O,0.6805613722178507,2.137608120302094,1.1968,104.06000000000002,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c698e570>,CC(C)Oc1ccc(-c2ccc(C(=O)C(C)(C)O)cc2)cc1,0.8455193758473166,1.9159872033406025,4.094400000000004,46.53,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c698e5e0>,O=C(O)CCc1cccc2c1CC=CC2=O,0.840261500756814,2.526228475348331,1.9988,54.370000000000005,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c698e650>,CCCCC=CC=CC1CCC(OC2CCCCO2)O1,0.5127279038039074,3.9954113766043404,4.337300000000004,27.69,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c698e6c0>,COC(=O)c1ccc(OC)c2cc(C=O)c3c(c12)OC(C)C3,0.6440609185751747,3.2588271847265435,2.770900000000001,61.83,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c698e730>,OC(CC1CCCOC1)CC1CCOc2ccccc21,0.9179965824641971,3.491763397464836,3.1204000000000023,38.69,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c698e7a0>,CCC(C(C)C=CC(=O)O)C(C)(C)CC(=O)O,0.6730526966855174,3.752784741327173,2.790400000000001,74.6,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c698e880>,COc1cc(OC(=O)Cc2ccccc2)c2ccccc2c1OC(=O)c1ccccc1,0.32112523354955813,2.0263529343716282,5.215700000000004,61.830000000000005,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c698e8f0>,O=C(OC1CC(C2CC3OC4C5CC4C3(C3CCCCC3)C25)C1)c1ccccc1,0.6573344805714634,5.418497488699309,5.2419000000000056,35.53,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c698e810>,O=CC(=O)c1c2ccccc2cc2ccccc12,0.29465446434286013,2.051139094630969,3.374600000000002,34.14,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c698e960>,Cc1ccc2c(c1)C(=O)C(=CC(=O)O)CO2,0.7266897741335413,2.484583090732947,1.5811199999999999,63.6,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c698e9d0>,Oc1ccccc1OCCCOC1CCCCO1,0.7907347400052314,2.541942880075281,2.7043000000000013,47.92,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c698ea40>,CC(C)c1ccc2c(c1)oc1ccccc12,0.5665875163424817,1.799184930197832,4.709400000000004,13.14,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c698eab0>,C#Cc1ccc(-c2cc(C=O)cc(C(C)C)c2)c(C)c1,0.5842624657101904,2.4613499212655636,4.579220000000003,17.07,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c698eb20>,CCCCCc1ccc(C2CCC(CCC)CC2=O)cc1,0.5899317345274863,2.8474861269670875,5.6722000000000055,17.07,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c698eb90>,O=C(O)C12Cc3ccccc3C1(C(=O)O)Cc1ccccc1O2,0.8863895835752895,3.55234955761526,2.0235999999999996,83.83,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c698ec00>,CC1CCC1(C(=O)O)c1ccc2c(c1)OCCO2,0.8714190160846584,3.2562620501738913,2.2100999999999997,55.760000000000005,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c698ec70>,CC(=O)OC1(C(C)=O)C=Cc2ccccc2C1,0.7310048770188489,3.3945300455586054,2.1468,43.370000000000005,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c698ece0>,O=C1CC2(CC(c3ccccc3)C2)C(=O)O1,0.5325318335212114,3.0232577001138443,2.0239000000000003,43.370000000000005,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c698ed50>,CC(C)=CCOC(=O)c1ccccc1C(=O)c1ccccc1,0.4746488406099795,1.9006037542090901,4.040600000000003,43.370000000000005,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c698edc0>,O=C1CCC2(CC1)OC(=O)C1=C2CCC=C1,0.5844746757101014,3.8688261282074894,2.0717,43.370000000000005,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c698eea0>,CC1=C(c2ccccc2)C(c2ccccc2C(=O)O)c2ccccc21,0.693582645210758,2.5726331532498463,5.461000000000005,37.3,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c698ee30>,CCOC(=O)CCCCCC(=O)c1ccc(CO)cc1,0.4283876613523199,1.7971383228639652,2.8752000000000018,63.60000000000001,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c698ef10>,CC(=O)C1CC=C(C(=O)CCC(=O)c2ccc(C)cc2)CC1,0.7496683994445691,2.8332577017505045,3.842520000000003,51.21,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c698ef80>,Cc1cc(=O)oc2c3c(ccc12)-c1ccccc1C=CC3,0.5708167942317174,2.5260413505708836,4.337720000000003,30.21,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c698eff0>,CC1(C)OC2Cc3ccccc3C2O1,0.6252202962930403,3.1611377076116707,2.4353000000000007,18.46,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c698f060>,c1ccc2c(c1)ccc1cc3c(cc12)Cc1cc2c(cc1-3)C2,0.3232051161589173,2.3488198606832604,5.4684000000000035,0.0,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c698f0d0>,C=CC(=O)OC12CCCC1(O)CCC2,0.5381527984106256,3.4196379821418423,1.5533,46.53,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c698f1b0>,CC(CCc1ccc2ccccc2c1-c1cc(C(=O)O)ccc1O)OCCOCCO,0.39822994809849316,2.9496298514448327,4.2572000000000045,96.22000000000001,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c698f140>,COc1ccccc1OCC(=O)Oc1ccccc1C(=O)O,0.6514191686531737,1.721233530884028,2.3778,82.06,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c698f220>,COC(=O)C(C)(C)Oc1ccc2c3c(c(=O)oc2c1)CCC3,0.6438527615279308,2.435593218473011,2.6121000000000008,65.74000000000001,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c698f290>,Cc1c2ccccc2c(C=O)c2ccc(O)cc12,0.5148438573350046,2.2057900866253988,3.819520000000003,37.3,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c698f370>,CCOC(=O)c1ccc(COc2ccccc2C(C)c2ccccc2)cc1,0.5149738347340419,2.2617799203313442,5.594100000000005,35.53,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c698f300>,O=C(CCC(=O)OC1CCc2ccccc21)OC1CCc2ccccc21,0.7574809842694905,3.084635437294125,4.228000000000003,52.60000000000001,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c698f3e0>,COC1(C)OCc2c(C)cccc21,0.6568038784755671,3.3707620516974153,2.3443200000000006,18.46,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c698f450>,CCc1ccc(CC)c(-c2cc(CC)ccc2CC)c1,0.6601846937500904,2.0041132948813747,5.6032000000000055,0.0,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c698f4c0>,CCOc1cc(-c2ccc(O)cc2)ccc1O,0.8510445311505955,1.6879415818405565,3.1635000000000026,49.69,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c698f530>,CCC(=O)OCC#Cc1cccc(-c2ccccc2)c1,0.6244258625684684,2.0564142038795,3.6583000000000023,26.3,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c698f5a0>,CCC1C(C)CC2C3CCC4=CC(=O)CCC4=C3C=CC12,0.6715942954890916,4.585755351732599,4.850500000000005,17.07,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c698f610>,COc1ccc(OC)c(C(=O)C(C)=CC(=O)O)c1,0.6380447218597954,2.2478683106073003,1.9173999999999998,72.83,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c698f680>,CCCCC(C)C(C)(C)Cc1cccc(C(=O)OC)c1,0.6641713460317142,2.681867584259514,4.868200000000004,26.3,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c698f6f0>,CCCCc1ccc2c(c1)C(=O)CC(C)(COC)O2,0.8155178646548104,2.9252054251840782,3.3995000000000024,35.53,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c698f760>,COC=C1C=CC=CC1,0.4833996039214394,3.7026149894740783,2.0328,9.23,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c698f7d0>,COc1ccc(CCCCOC2OC(CO)C(O)C(O)C2O)cc1O,0.3949754555246096,3.490146278513862,-0.4600000000000004,128.84,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c698f840>,COc1ccc(O)c(C2(O)CC2)c1,0.7225002695862057,2.236390958800035,1.3821999999999999,49.69,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c698f8b0>,CCOc1ccccc1C(=O)C1CC2CCC1C2,0.7547387844494562,3.684999222294543,3.704200000000003,26.3,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c698f920>,CCCCOCCOc1ccc(C#CCO)c(C)c1,0.6059948095449043,2.256972020447595,2.534320000000001,38.69,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c698f990>,CC1C(O)CC2(C)C(CO)=CCCC2C1(C)CCc1ccoc1,0.8264250628395405,4.617383090812726,3.9542000000000033,53.60000000000001,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c698fa00>,CCCC(C)(C)c1c(O)ccc(C(=O)c2ccccc2)c1O,0.8039960068442309,2.3355279725713736,4.406500000000006,57.53,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c698fa70>,CC=CC=CC(=O)OC(=O)C=CC,0.2875013734994928,3.1945606291297057,1.7646,43.370000000000005,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c698fae0>,C=CC(=O)OC(C)C(C)C(=O)OCCC,0.4984805494454654,3.349060773267828,1.6934,52.6,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c698fb50>,CCCC=CC=CC(C(C)CC)C(C)(C)C,0.5125512441852954,3.829177904960172,5.607300000000006,0.0,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c698fc30>,CCc1ccc2c(c1)OC(c1ccccc1)(c1ccccc1)Cc1ccccc1-2,0.3821737158637256,2.289338803453246,6.794700000000007,9.23,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c698fbc0>,CCOC(=O)c1ccccc1C1CCC(C(=O)OCC)CC1,0.7783208334203544,1.9724161611569802,3.7002000000000024,52.60000000000001,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c698fca0>,COc1ccc(C=CC=Cc2cccc(OC)c2OC)cc1OC,0.7045993044326373,2.123869229329385,4.447600000000004,36.92,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c698fd10>,O=C1C2C=CC1CC=CC2,0.46077832291278487,4.857181276297072,1.7077,17.07,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c698fdf0>,CCC12CC3C(=O)Cc4ccc(OC)cc4C3(C(=O)O1)C1=C(CCC1=O)O2,0.74601278050556,5.694942741859759,2.3748000000000005,78.9,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c698fd80>,CC1CCC(Cc2c(O)c3ccccc3oc2=O)CC1,0.8442750724802852,2.2846939330432594,3.867400000000003,50.44,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c698fe60>,C=C1C=c2c(c3ccccc3c3ccccc23)=C(O)C1O,0.6178772218074744,3.265232075966913,2.3703999999999996,40.46,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c698fed0>,COc1c(OCc2ccccc2)cccc1C(C)=O,0.7682346657776101,1.631564328139902,3.4768000000000017,35.53,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c698ff40>,COc1ccc(-c2ccc(OC3CO3)cc2)cc1,0.771817187970264,2.205189798686421,3.0973000000000015,30.990000000000002,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c6990040>,CCc1ccc(-c2c(O)cc(O)cc2O)c(O)c1CC,0.6919498570311783,2.5801773338529763,3.3008000000000024,80.92,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69900b0>,Cc1ccc(C(C)C)cc1C(=O)CC1CCC1,0.6963507962764569,1.997883973144905,4.4913200000000035,17.07,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c6990120>,CC(=O)OC1CCC2(C)CCCC(=O)C2C1OCc1ccccc1,0.7904755905552335,3.573593307731292,3.6728000000000023,52.60000000000001,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c6990190>,COc1ccc(CCC2(O)CC2)cc1OC1CCOC1,0.8672749206463107,2.830978380480836,2.3204000000000002,47.92,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c6990200>,CCCC(CCC)C(=O)Oc1ccccc1C=O,0.42027171390919293,2.226163425991915,3.6209000000000024,43.370000000000005,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c6990270>,C=C(C)C=CCC(C)CCC(C)C,0.5247398927119448,3.249491689706465,4.581100000000005,0.0,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69902e0>,CC#COCCCCOCCCOCC#Cc1ccccc1,0.49028174389937657,2.8458918778968165,3.2390000000000025,27.69,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69903c0>,Oc1cccc2c1CC1(O)CC3(CC21c1ccccc1)OCCO3,0.8461084201581545,4.240055853971767,2.5024000000000015,58.92,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c6990430>,Cc1cc(-c2ccccc2)cc(-c2ccc3oc4ccccc4c3c2)c1,0.33175818166530363,1.8998210978552699,7.228420000000005,13.14,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c6990350>,COc1ccc(C#CC(=O)O)cc1C(C)C,0.7743162746830925,2.335074414525433,2.2547000000000006,46.53,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69904a0>,CCCCc1ccc(CC(CCOC(=O)O)c2ccccc2)cc1,0.6240766310762034,2.479103767885965,5.440200000000005,46.53,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c6990510>,CC(C)CCCCCCCCCCCCOC(=O)C=CC(=O)O,0.2576807353294179,2.1553469845122954,5.117500000000004,63.60000000000001,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c6990580>,CC1(C(O)CCc2ccco2)CCCCC1,0.8448808170207899,3.0510783021205334,3.543500000000003,33.370000000000005,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69905f0>,CCOC(=O)c1ccc(C)c(OCCCC(=O)OC)c1C,0.5713713667524687,2.030443620432168,2.812140000000001,61.83,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c6990660>,C=CCC1CC(C)(C(=O)O)C1,0.6316239840757564,3.0545816549785485,2.0634,37.3,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69906d0>,CC(C)(C)c1cc(Oc2ccccc2)ccc1OCCC(=O)O,0.8442952947523151,1.9062698210507563,4.629900000000005,55.760000000000005,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c6990740>,CC(C)Oc1ccc(C(O)CCO)cc1,0.7798921755594382,2.385339003982187,1.8896000000000006,49.69,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69907b0>,CCc1ccccc1C1CCC1C=O,0.6664250206754441,3.1892107845347484,2.9415000000000013,17.07,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c6990890>,CC(C)CCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC(C)C,0.1535843876567779,2.1608645189330904,8.383500000000007,52.60000000000001,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c6990900>,Cc1c2ccccc2c(C)c2cc3c(cc12)-c1ccccc1C3(C)C,0.3083012544973909,2.2801184084409964,6.916140000000007,0.0,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c6990970>,CCCCCCCCOC(=O)c1cc(C(=O)OCC)c2c(C)cc(C)ccc1-2,0.3666202218782498,2.2054892014673957,6.102240000000006,52.60000000000001,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69909e0>,CC#CC#CC#CC#CC#CC#CC#CC#CC(CC)COC(=O)CCCCCCCCCCCCCCCCCCC,0.07790716733729237,4.104249755142119,8.644600000000006,26.3,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c6990820>,CCCCC1(O)c2ccccc2Oc2ccccc21,0.8882856897180774,2.2962346777902525,4.218400000000004,29.46,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c6990ac0>,Cc1cc(C=O)c(O)c(-c2c(C(=O)O)c(O)cc3ccc(=O)oc23)c1C,0.48749078642982463,2.9274567422109143,2.9987400000000033,125.03999999999999,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c6990a50>,CC1CC=C(CC2C=CC=CC2)C1C,0.5719806964818925,4.470203265992393,4.111100000000004,0.0,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c6990b30>,COC1(C(O)CC2Cc3ccccc32)CCCC1,0.8845211911887442,3.6051436721718026,3.0365000000000015,29.46,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c6990c10>,CCOC(=O)CCC(=O)Oc1ccc2c(=O)c(Oc3cccc(CC)c3)coc2c1,0.40144649571579105,2.3475743042314043,4.396400000000004,92.04,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c6990ba0>,CCCCCCCCCCCCC#CC#CC#CC=O,0.3242217228483074,2.9973415248344075,4.506500000000004,17.07,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c6990c80>,O=C(O)c1ccccc1OC(C(=O)O)c1ccco1,0.8566731344483381,2.5928402582755155,2.1824999999999997,96.97000000000001,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c6990cf0>,CCC=CC(=O)Oc1ccccc1C(=O)c1ccccc1O,0.3968396408029402,2.1532446971371293,3.494800000000003,63.60000000000001,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c6990d60>,O=C(O)Cc1cccc(COc2cccc3ccccc23)c1O,0.7530384663507823,1.9609964163304774,3.751500000000002,66.76,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c6990e40>,CCC(O)OC(CC)Oc1ccc(C(c2ccccc2)c2ccc(O)cc2)cc1,0.3763953441606498,3.3419185147037798,5.432300000000005,58.92,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c6990eb0>,C=CCOC(=O)C(C(=O)O)(C(=O)OCC=C)C(C(=C)OCc1ccccc1)C(C)(C)C,0.232256739010309,3.64725496729284,3.9086000000000025,99.13000000000001,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c6990dd0>,COC(=O)OCC#Cc1ccccc1C(=O)OC,0.5873964789347568,2.3545172721457615,1.6077,61.83,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c6990f90>,COc1ccc(-c2oc3c(OC)c(O)cc(O)c3c(=O)c2O)cc1,0.6768622802504395,2.441491545248759,2.5940000000000016,109.36000000000001,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c6990f20>,C=C(COc1ccccc1)C(=O)OCCCCCC,0.38611899424906443,1.9593668922424659,3.7451000000000025,35.53,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c6991070>,CC1(C)CC(C=C(C(=O)O)C(=O)O)=CCC1(C)C=C(C(=O)O)C(=O)O,0.3216613243941588,4.155254787865232,1.9303,149.2,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c6991000>,COC(=O)c1ccc(COC(=O)COc2cc(C)cc(C)c2)cc1,0.7620611008674736,1.841233033611143,3.2122400000000013,61.83,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69910e0>,CCOC(=O)c1cccc(-c2ccc(O)c(C=O)c2)c1,0.6847460509195008,1.9400652459408896,3.0484000000000018,63.6,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69911c0>,COc1ccc(-c2oc3cc(C)ccc3c(=O)c2OC(C)=O)cc1,0.6872804800961645,2.055282172531925,3.702320000000003,65.74000000000001,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c6991150>,C=CCC1(C)CC(=O)c2ccccc2O1,0.6889949504631037,3.0903658600529456,2.986600000000002,26.3,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c6991230>,C=CCCC(C)C1CCC2C3CC(=O)C4=CC(=O)CCC4(C)C3CCC12C,0.5775554728167369,4.3493151745960965,5.915800000000006,34.14,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69912a0>,CC=CC(C)OCCOc1ccccc1,0.5258390438558274,2.647959624428106,3.0466000000000015,18.46,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c6991380>,C1=C(c2cccc(-c3ccc4cccc-4cc3)c2)c2cccc3cccc1c23,0.3016171933982622,2.1519712809264,7.513900000000005,0.0,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c6991310>,COc1cccc2occ(C(C)Cc3ccccc3)c(=O)c12,0.7254233825268156,2.6987890654687536,4.147800000000005,39.44,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69913f0>,CCCCCOc1cc(CC)c(OC)cc1CC,0.6370385678653474,1.9368037336842239,4.389000000000004,18.46,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c6991460>,O=C(O)C1CC2CC1C=C2O,0.5956150572006563,5.103854369286249,1.1689,57.53,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69914d0>,CC(CC=O)Oc1ccc2c(c1)CCCC2O,0.8136956485605299,3.3041027422216267,2.4126000000000007,46.53,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c6991540>,OCC(C1CCCO1)C1CCOc2ccccc21,0.891996133484006,3.661372801502621,2.3402000000000003,38.69,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69915b0>,CCCCC(O)C(=O)c1ccccc1OC(C)C,0.7557886886207159,2.5499539757181804,3.2076000000000024,46.53,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c6991620>,CC(C)C1CC(=O)c2ccccc2O1,0.6801572600435865,2.632376556019782,2.676400000000001,26.3,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c6991690>,CC(C)c1cccc(C2(O)CCCCCC2)c1,0.7514592348308117,2.1270463895328646,4.351800000000004,20.23,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c6991700>,CC(C)C1C=CC=C(OCC2CC2)C1,0.6618012893087979,3.515462946552324,3.5290000000000026,9.23,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c6991770>,CCCCCCC(=O)CC1C(=O)C=CC1OC(=O)C(C)(C)C,0.5072715071406122,3.5457668676330165,3.629000000000003,60.440000000000005,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c69917e0>,CC(CCOC(C)(C)C(=O)c1ccccc1)OC(=O)c1ccccc1,0.5309401664564436,2.6385496917113844,4.300100000000004,52.6,0.99,0.999,0.989
<rdkit.Chem.rdchem.Mol object at 0x7ef9c6991850>,COc1cc(Oc2cccc(O)c2)cc(OC)c1O,0.8862663607385367,1.915149669213923,2.9073000000000015,68.15,0.99,0.999,0.989
