molecule,smiles,qed,sas,logp,tpsa,validity,unique,novelty
<rdkit.Chem.rdchem.Mol object at 0x7f50a617b5a0>,CC1CC2CC1c1c2c(OC(=O)Oc2ccccc2)c2ccccc2c1O,0.4679968928253288,4.248983426779703,5.733900000000005,55.760000000000005,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617b610>,CCOC(OC(=O)C(C)(C)CC)c1ccc(Oc2ccc(OC)cc2)cc1,0.42949487032441375,2.760197648141995,5.502000000000005,53.99000000000001,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617b4c0>,C=CCCCC(=O)C1(OCC)CCOCC1,0.4940042663633806,3.1166530907329477,2.4975000000000005,35.53,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617b6f0>,Cc1ccc(C)c(Oc2coc3cc(OC(=O)C(C)C)ccc3c2=O)c1,0.5000182534265202,2.332966027925199,4.763540000000003,65.74000000000001,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617b680>,CCCCCC#CC#CC(C)(C)C,0.4548960943314794,2.9232432664923422,3.619600000000003,0.0,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617b7d0>,Cc1ccc(-c2cc(C=O)oc2C(=O)OCCOc2ccccc2)cc1,0.3609454834230606,2.3173759510021217,4.303320000000003,65.74000000000001,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617b760>,Cc1ccc(C(=O)C2CCCc3ccccc32)c(C)c1,0.724060995605058,2.4409443723836706,4.606240000000004,17.07,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617b840>,C=CC(=O)OC(CC)C(CC(O)CC)CC(CC)OC,0.46825522793280233,4.248547412425635,3.0865000000000022,55.760000000000005,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617b8b0>,CC(C)CC(=O)C1C#C1,0.5144903953746267,3.972478843345958,1.2348000000000001,17.07,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617b920>,CC(=O)c1c(OCC=C(C)c2ccc(O)cc2)ccc(O)c1O,0.5806951679725197,2.4499243883584487,3.488300000000003,86.99000000000001,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617b990>,COc1cc(C)ccc1C(=O)c1cccc(OC2CC2)c1,0.7829430224806323,1.8839716517229128,3.775820000000003,35.53,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617ba00>,C=CC(O)(CC)C(C)(C)C,0.5867193349981907,3.865970514517949,2.359600000000001,20.23,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617ba70>,COC(CC(C)CC=CC(C)C(C)C)OC,0.4636031558527579,3.679768014850283,3.869900000000003,18.46,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617bae0>,C=COCCCCCCCCCCCCCCCCCCCCCCCCCCOC=C,0.08326973088926809,1.9965682293729738,10.668999999999992,18.46,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617bb50>,C=C(C)CCOc1c(C(=O)O)ccc2ccccc12,0.8255618411921298,2.0851203513619634,3.8830000000000027,46.53,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617bbc0>,CCCCCC1CCC(c2ccc(C3CCC(CCC)CC3)cc2CC)CC1,0.3732848316598469,2.3911562626113803,9.177000000000001,0.0,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617bc30>,C=CC(=O)OCC(CCCCCCCC)(COC(=O)C=C)COC(=O)C(=C)CO,0.169984397988639,3.135176313926289,3.2735000000000025,99.13000000000001,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617bca0>,Cc1cc(C(=O)O)ccc1-c1ccc(O)cc1,0.8300236513585864,1.618224355981308,3.065820000000001,57.53,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617bd10>,Cc1ccccc1CCc1cccc(C2OCCO2)c1O,0.9331156270230566,2.341751312739861,3.5312200000000034,38.69,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617bd80>,CCC(C)c1ccc(C2(OCC(=O)O)CCCCC2)cc1,0.84097720475225,2.899518268926496,4.460700000000003,46.53,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617bdf0>,CC(C)(C)OC(=C1OO1)c1ccccc1,0.4233703862639389,2.69523855970448,3.0896000000000017,34.29,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617bed0>,O=C(COC(=O)c1cc(=O)c2ccccc2o1)c1ccc2c(c1)CCC2,0.5340651315162681,2.1754011817713526,3.3214000000000024,73.58000000000001,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617be60>,Cc1cc(O)c(C(C)C)cc1C1CC1,0.75349521217155,2.207028194839747,3.701420000000003,20.23,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617bf40>,Cc1ccc(-c2ccc(CCC(CCO)C(C)C)cc2)cc1,0.739617426108056,2.3676001253765886,5.2492200000000055,20.23,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617c040>,O=C(O)c1cc(O)c(C(O)C(O)CO)c(O)c1,0.4065882040040756,3.3374082492146346,-0.8174000000000001,138.45,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617c120>,CCCCOC1COc2cc(O)c(C34CC5CC(CC(C5)C3)C4)cc2C1O,0.7488293054477616,4.734446995086716,4.471100000000004,58.92,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617c0b0>,C=CC(=O)OCCCCCCOc1ccc2c(c1)CC2,0.39287224320205666,2.124296166744223,3.4536000000000024,35.53,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617c190>,Cc1cc(C(=O)O)ccc1OCCO,0.755304928224579,1.6752826099836362,1.0643199999999997,66.76,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617c200>,Cc1cc(C(=O)O)cc(C)c1OCC1(O)CCC(C)CC1,0.8930423443147881,2.4279205435090923,3.3216400000000017,66.76,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617c2e0>,CCC(C)c1cccc(C2(c3cccc(C(C)CC)c3O)CCCCC2)c1O,0.5487757172983383,3.44620857190764,7.375000000000008,40.46,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617c270>,COC1C2CC3(O)CC(Cc4ccc(C=O)o4)(C2)CC1(O)C3,0.8278028909876394,5.8938996850616245,1.7056999999999998,79.9,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617c350>,CCOc1ccc(C)cc1C(C)CC1OC1CC,0.7079425039984822,3.362542183215248,4.064720000000003,21.759999999999998,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617c3c0>,COc1ccc(C(=O)Oc2ccc(C)cc2C)cc1,0.6221976308764401,1.5297798578931676,3.531240000000002,35.53,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617c430>,COc1ccc(C(=O)C(COC(C)=O)OC(C)=O)cc1,0.5782075080538368,2.5611445073364365,1.3726999999999998,78.9,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617c4a0>,C=C(CC1CC2CCC1C2)c1ccc(C)cc1,0.6918754525501477,3.9015034091780834,4.834520000000004,0.0,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617c510>,CC1(C)CC(C2CC2)=CC(O)C1,0.5933281391439947,3.484114824634889,2.5037000000000003,20.23,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617c580>,C=C(C)C(O)CCC=C(C)CCC(O)C(C)(C)C,0.6777139771392349,3.714746862292719,3.8371000000000044,40.46,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617c5f0>,CCCCCCCC(=O)CC=CCCc1ccc(O)c(OC)c1,0.42491448810602567,2.347783559956083,5.209300000000007,46.53,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617c660>,COC1(C)C=C(C)C(=O)C(C)=C1,0.5940481927387031,3.4707589311348856,1.8668,26.3,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617c6d0>,COc1ccc(-c2ccccc2)c(C(=O)c2ccccc2)c1,0.6561177845976925,1.5608815302636803,4.593200000000003,26.3,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617c740>,Cc1c(C)c(C)c(-c2ccccc2)c(C)c1C,0.6462691689560016,1.7728187667368704,4.895700000000003,0.0,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617c7b0>,CCCCCCCCOC(CCCCC=COCOC)OCCCCCCCC,0.09181623033410148,2.793527558883863,7.761300000000009,36.92,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617c820>,C1=CC2CC3CC2(OCOc2ccc4ccccc4c2)CC13,0.6078562228420115,5.103959872690698,4.547400000000003,18.46,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617c890>,Cc1cccc2c1CCC(C(=O)C(C)(C)C)C=C2,0.7215019771062171,3.2741304278374903,4.185820000000003,17.07,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617c900>,CCOC1=C(C)CCC=C1,0.5696486794931535,3.1249924435985905,2.6469000000000014,9.23,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617c9e0>,C=Cc1ccc2cc(C3CCC4CC(CCCCCC)CCC4C3)ccc2c1C=C,0.38701287338887863,3.8025714923228104,9.3962,0.0,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617ca50>,COc1ccc(CC(C(=O)O)c2ccc(OC)c(OC)c2)cc1OC,0.7914846800665217,2.342531564621085,3.1319000000000017,74.22000000000001,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617cac0>,C=CC(C)(C)Oc1ccc(CCc2ccc(OC(C)(C=C)C=C)c(C)c2)cc1,0.43309750562000787,2.9615609912161087,6.633120000000006,18.46,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617c970>,CCCc1c(C(=O)OC)cc(OC)c(OC)c1OC,0.7416958376058315,2.146645323615015,2.4515000000000002,53.99000000000001,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617cb30>,CCCCCCCCC(CCCC)Cc1ccccc1O,0.43600179361621577,2.4728674605822984,6.491700000000007,20.23,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617cc10>,COC(=O)C(Oc1ccc(-c2ccccc2OCc2ccccc2)c(C)c1)C1CC1,0.46209408326001034,2.6214559945341147,5.571420000000005,44.760000000000005,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617cc80>,C=CC1C(C=CC2C(C(=O)O)C2(C)C)C(=O)OC1c1ccc(OC)cc1,0.622406542082571,4.29213230418771,3.624500000000003,72.83,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617ccf0>,O=C(O)CCc1ccc2c(c1)C(=O)c1cccc(O)c1C2=O,0.7726226213375467,2.0816900658878925,2.184799999999999,91.67,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617cba0>,CCC=CC(C)=CCC,0.5062262994378743,2.9480626226101716,3.308900000000002,0.0,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617cd60>,C=CC(=O)OCCC(=O)OCC1CCC2CC1C1CC(C)C(C)CC21,0.5377968038983552,4.9835360323927125,3.993400000000004,52.6,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617cdd0>,COc1ccc2c(c1)OC1(CCC(C)(C)CC1)CC2O,0.8464119289652703,3.4984018822850995,3.850100000000002,38.69,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617ce40>,CC(=O)CC(C(=O)OC(C)(C)C)c1ccccc1,0.7689373200165778,2.466350227680506,3.091000000000002,43.370000000000005,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617ceb0>,CC1(C)CC(C)(C)c2ccc(-c3ccco3)cc2C1=O,0.7406577410589519,2.6069409702166126,4.836800000000004,30.21,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617cf20>,CC(=O)OC1=CCC(C(C)(C)C2=CCC(OC(C)=O)C=C2)C=C1,0.7391892119143371,4.3119472245636965,3.8537000000000026,52.6,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617cf90>,CCCCCC#CC1(O)CCC2OC(C)=CCC2C1CCCCCC(=O)O,0.4361403752463913,4.351958113590728,5.0552000000000055,66.76,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617d000>,COc1ccccc1C(C)=Cc1cccc(C(=O)O)c1,0.8538048808464568,1.9290476635233063,3.9539000000000017,46.53,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617d070>,CCCCCCCCCC(=O)OCC(O)COCc1ccccc1,0.4075305583608235,2.4037104568491756,4.248000000000005,55.760000000000005,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617d0e0>,C=CCC(C=C)C(C(=O)OCC)C(=O)OCC,0.3702249900673648,3.3107234989137613,2.1071,52.60000000000001,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617d150>,CC(C)Cc1cccc(C(C)(O)C(C)(C)c2ccccc2)c1,0.8163584676910678,2.6771841204138074,5.0704000000000065,20.23,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617d230>,C=C(C)C(O)Cc1c(OC)ccc(C(=O)C=Cc2ccc(O)cc2O)c1O,0.33872468098361996,3.2419993172673918,3.1876000000000038,107.22000000000001,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617d1c0>,CCOC(=O)CCC(=O)c1ccccc1C(=O)OC(C)C(=O)O,0.5745098597190297,2.4800393699477823,1.8425,106.97000000000001,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617d2a0>,COc1cc2cc(C)ccc2cc1CO,0.8108111742042152,1.8350023495731485,2.649120000000001,29.46,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617d310>,COC(=O)OCC#Cc1ccc(C2OCCO2)cc1,0.601259030956105,2.6765658666014396,1.8664999999999998,53.99000000000001,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617d380>,CC1=CC(=O)C(C)(CCCC(C)CCCC(C)CCCC(C)C)C=C1CO,0.38022141907958223,4.095948331284747,6.879500000000008,37.3,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617d3f0>,COc1ccc(OCC2CC2)c(C(C)(C)C)c1,0.7889561597783661,1.905879290870656,3.781500000000003,18.46,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617d460>,CCCCOc1ccc(C(=O)c2ccccc2OC)c(OCCCC)c1,0.40556329182907086,1.9236511110852827,5.284000000000005,44.760000000000005,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617d4d0>,Cc1ccc(C(C)C(C)C(=O)O)c(C)c1C,0.8468740852259822,3.05318203253991,3.436060000000002,37.3,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617d540>,COc1ccc(CC(CC(C)(C)C)C(=O)O)cc1,0.8710790958597926,2.3854079199881966,3.3747000000000016,46.53,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617d5b0>,OCCC12CCCC=C1CCCC2,0.6475186468541504,3.4069063836812212,3.0395000000000016,20.23,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617d690>,CC(C)=CC(=O)c1c(O)cc2c(c1O)C(=O)CC(c1ccc(O)cc1O)O2,0.4821831003707831,3.420720918953375,3.3644000000000025,124.29,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617d620>,Cc1ccc(-c2ccc(C(C)(C)C)cc2O)cc1,0.7679229441048516,1.7844405437313178,4.665120000000004,20.23,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617d700>,CCCCCCOc1ccc(COc2cccc(OCCCCCC)c2)cc1,0.30425585682378653,1.8355458185838636,7.183800000000007,27.69,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617d770>,OCc1ccccc1OCCOCC1CCC1,0.7386468769354227,1.9552292192031935,2.374400000000001,38.69,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617d7e0>,CCC1CCC(c2ccccc2)(c2ccccc2C(=O)O)CC1,0.8349593803729595,2.238257255491316,5.271100000000005,37.3,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617d850>,COCCOC(OCCOC)c1ccc(C)cc1,0.5004010851190012,2.281262484815443,2.3196200000000005,36.92,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617d8c0>,CCC(C)(C)C(=O)Oc1ccc2ccc(C(=O)O)cc2c1,0.6840073946123565,2.084939166990873,3.8796000000000017,63.60000000000001,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617d930>,Cc1cc(O)ccc1CC1CCCCC1,0.7760173438784198,1.9572268576232386,3.8234200000000023,20.23,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617d9a0>,O=C(c1ccc2c(c1)COC2)C1CCCCCCC1,0.7408104718687121,2.176461580887155,4.260000000000003,26.3,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617da10>,COC1=C(OC)C(=O)C(c2ccccc2O)=C(C)C1=O,0.8510807440147732,2.5850619492375913,1.8218999999999999,72.83000000000001,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617da80>,CCC(=O)Oc1ccc2c(c1)OC(=Cc1ccco1)C2=O,0.4916360387686774,2.460073620432169,3.2112000000000016,65.74000000000001,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617db60>,O=C(C=Cc1ccc(O)c(O)c1)OC1(C(=O)O)CC(O)C(O)C(O)C1,0.23408527976084337,3.6346710217012275,-0.6459000000000004,164.75,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617dbd0>,Cc1ccc2c(c1)CCCC21Oc2c(ccc(C)c2O)C1=O,0.803245048250275,3.6857932707376335,3.8159400000000034,46.53,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617daf0>,CCOC(=O)C(Cc1ccccc1)(C(C)C)C(C)C,0.7217167319590123,2.3244679480494046,4.090600000000004,26.3,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617dc40>,CC(C)c1ccc(CC2(C)CO2)c(O)c1,0.7712429401642159,3.002859651261737,2.8470000000000018,32.76,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617dcb0>,CCc1cc(CCO)c(CCO)cc1O,0.6798018718134262,2.4846182970403135,1.0241999999999998,60.69,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617dd20>,COC(=O)C1(Cc2ccccc2-c2ccccc2)CC2C=CC1C2,0.6056204389620183,4.113559364451565,4.651500000000004,26.3,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617dd90>,O=C1COc2ccccc2C(=O)C1O,0.5958828128338063,2.9466203430020297,0.19169999999999993,63.60000000000001,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617de70>,Oc1ccccc1CCc1ccc2cc3c(cc2c1)-c1cc2c(cc1CC3)C=CCC2,0.38896994664305445,2.7094312955756426,7.055600000000006,20.23,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617de00>,COC(OC)(OC)C(O)C#Cc1ccccc1,0.625395200604465,3.545137901532419,0.9920000000000002,47.92,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617df50>,C=C(CCCC(=O)Oc1c(Cc2ccccc2)cc(CC)c(O)c1CC)C(=O)O,0.34153731217623684,2.6698060753673793,4.824300000000004,83.83,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617dee0>,CCCOc1ccc(OCCC)c(CC(C)=O)c1,0.7090698631782689,1.940888349068839,3.3957000000000024,35.53,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617e030>,C=Cc1cc(C(=O)O)ccc1O,0.699374941499587,2.2049396383309148,1.7333999999999992,57.53,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617dfc0>,C=C(C)C(OO)c1cc(C(O)C(=O)O)cc2ccoc12,0.44141434055489676,3.9519400967981495,2.6576000000000004,100.13000000000001,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617e0a0>,COc1ccc2c(c1C)CCC2C,0.6386862974329446,2.6267505132358764,3.053320000000002,9.23,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617e110>,C=CCCC(C)(O)CC(O)C(C)(O)CCC=C,0.5430337735195969,4.317823073329622,2.1718000000000015,60.69,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617e180>,CCOc1cc(CC2CCCCC2=O)ccc1OC(C)C,0.7883333618931447,2.5975453875705643,4.174300000000003,35.53,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617e1f0>,COCOc1c(-c2ccccc2)cc(OC)c(OC)c1-c1ccccc1,0.5607254608491893,2.049342104848275,5.020500000000005,36.92,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617e260>,C=CCCOCCCCO,0.43148857729474177,2.32125288315903,1.3516,29.46,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617e340>,O=C(Cc1ccccc1)OOC(=O)c1cccc(OC(=O)Cc2ccccc2)c1,0.27643148828059666,2.134701185257489,3.692400000000003,78.9,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617e2d0>,CCC(=O)C1(c2c(C)cc(C)cc2C)CCCC1,0.7697460130611112,2.5545240602148347,4.402760000000004,17.07,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617e3b0>,CC(C)OC1C=CC(C)(C2CCCC2)O1,0.6655241289641889,3.921571339624548,3.272800000000002,18.46,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617e420>,CC1=C(C=CC2C(O)CC(=O)C2CCCCCC(=O)O)CC(O)CC1,0.5850291316846415,4.122056526461297,3.005100000000002,94.83,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617e490>,O=C(O)CCC1C=CC=CC1(O)C(=O)c1ccccc1,0.8058019234043995,3.463619126102179,2.2074000000000003,74.60000000000001,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617e570>,Cc1c(Cc2ccccc2)oc(-c2ccccc2)c1-c1ccccc1,0.4166921697795403,2.032188450313857,6.512820000000005,13.14,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617e500>,CCC(C)(C)C1=CC=C(C)C1,0.5627524929044647,3.3056666492945777,3.6990000000000025,0.0,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617e5e0>,C#CCCCC(=O)C(C)CC,0.4364776469346573,3.179521974855846,2.405100000000001,17.07,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617e650>,CCC(=O)c1cc(C)ccc1OC,0.6648481843338383,1.6559008489099245,2.5963200000000004,26.3,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617e6c0>,CCCCCCC=CCCCCCCCCOCc1ccccc1,0.22561719576482492,2.0046919589195955,7.460500000000009,9.23,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617e730>,O=C(c1ccc2ccccc2c1)C1CC2CCC1C2,0.719155128760529,3.6150856138761736,4.458700000000004,17.07,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617e7a0>,CCCCC(C(=O)O)c1ccccc1C(=O)OO,0.6003049996215768,2.758197303818651,2.6748,83.83,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617e810>,COC(=O)c1ccc2c(c1O)Oc1ccccc1C2,0.6800610815861674,2.306105353780927,2.8753000000000015,55.760000000000005,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617e880>,CCOC(=O)c1cccc(C(=O)OC2CC3CCC2C3)c1,0.7982904262764408,3.692743038036573,3.208700000000002,52.60000000000001,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617e8f0>,COCC12C=CC(=O)C(=O)C1CCC1C3CCC(=O)C3(C)CCC12,0.7305563274375316,4.507075784767507,2.748800000000001,60.44,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617e9d0>,COc1cc2c(cc1O)C1(COc3cc(OC)c(OC)cc3C1O)OC2=O,0.7855661869531869,4.015183385446143,1.9096999999999995,103.68000000000002,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617e960>,CCCCOc1ccc(Cc2cc(C)c(OCCCC)cc2O)c(O)c1,0.5617696410402583,2.2727626822982234,5.354820000000006,58.92,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617ea40>,C=C(C)C(=O)c1c(OC(=O)C(C)(C)C)ccc(O)c1CC,0.3975962846435082,2.748169261457811,3.6649000000000025,63.60000000000001,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617eab0>,CCc1ccc(CC2(O)CCCCC2(C)C)cc1,0.8501754398659204,2.85734034306512,4.122800000000004,20.23,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617eb20>,COc1ccc(OC)c(C(O)c2ccc(C)c(C)c2OC)c1,0.9192144347762065,2.5352171973368858,3.4109400000000027,47.92,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617eb90>,CCCCCOc1c(C(=O)c2ccccc2)ccc(OC)c1C,0.5184395983979616,1.8747840333288615,4.803620000000004,35.53,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617ec70>,C=CCC12CC(O)CC=C(C)C1(C)C(C1(C)OC1C(C)CC(=C)C(=O)OCC)O2,0.2853460743334065,5.4518664419716085,4.110400000000004,68.29,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617ec00>,C=CC=C(C=C)C(C=C)C=C,0.41223212144071564,4.459051264679193,3.2730000000000024,0.0,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617ed50>,COc1ccc(C2CCC3C(C)(O)CC(O)CC3(C)C23CO3)c(O)c1,0.7157588691031035,4.836507023133841,2.575400000000001,82.45,0.996,1.0,0.992
<rdkit.Chem.rdchem.Mol object at 0x7f50a617ece0>,O=C(O)C1CCC(Cc2ccc(C3CCCCC3)cc2)CC1,0.8327649486719614,1.9993372994944494,5.167800000000004,37.3,0.996,1.0,0.992
